item_id,split,category,difficulty,expected_action,answer_source,question,gold_answer,answer,required_claim_recall,full_invariant_success,forbidden_hits,citation_count,strict_document_citation_precision,strict_document_citation_recall,api_retrieval_evidence_recall_at_5,explicit_polarity_applicable,explicit_polarity_match,input_tokens,output_tokens,turn_index,paired_core_item_id
DHHPQA-TEST-U3-008,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Mã ngành đó là gì?,Vui lòng nêu tên chương trình hoặc ngành cần tra cứu.,Bạn đang hỏi mã của ngành/chương trình nào? Vui lòng nêu tên ngành để mình xác định chính xác.,1.0,1,0,0,0.0,0.0,0.0,0,,5669,29,,
DHHPQA-TEST-U3-009,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Ngành ấy có bao nhiêu chỉ tiêu?,Vui lòng nêu tên hoặc mã ngành/chương trình để xác định đúng chỉ tiêu nhóm hay chỉ tiêu riêng.,Bạn đang hỏi ngành/mã nào? Vui lòng cho tên ngành hoặc mã xét tuyển để mình tra chỉ tiêu.,1.0,1,0,0,0.0,0.0,0.0,0,,5672,28,,
DHHPQA-TEST-U3-010,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Em muốn dùng PT3 thì cần gì?,"Vui lòng xác định PT3.1 hay PT3.2, loại chứng chỉ và ngành dự tuyển.","PT3 gồm 2 hình thức:  
- **PT3.1:** Chứng chỉ ngoại ngữ + điểm thi tốt nghiệp THPT 2026.  
- **PT3.2:** Chứng chỉ ngoại ngữ + kết quả học tập cả năm lớp 10, 11, 12. [02_methods_restrictions__t512_o128__c0001]

Cần có chứng chỉ IELTS, TOEFL iBT, TOEIC đủ 4 kỹ năng, HSK hoặc JLPT theo quy định; không chấp nhận chứng chỉ thi Home Edition. TOEIC tối thiểu: Nghe/Đọc 275, Nói/Viết 120. [06_certificate_status__t512_o128__c0001]

Lưu ý: ngành Sư phạm, Ngôn ngữ Anh, Ngôn ngữ Trung Quốc và Nhật Bản học **không xét PT3.2**. [02_methods_restrictions__t512_o128__c0001]

Hồ sơ PT3 nhận từ 25/5 đến 20/6/2026; đăng ký quy đổi chứng chỉ đã đóng từ 20/6 và hệ thống khóa ngày 21/6/2026. [04_registration_deadlines_documents__t512_o128__c0001] [06_certificate_status__t512_o128__c0001]",0.0,0,0,5,0.4,0.5,0.5,0,,2196,287,,
DHHPQA-TEST-U3-011,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Em có được học bổng không?,"Vui lòng cho biết chương trình, phương thức trúng tuyển, điểm PT1 và chính sách muốn kiểm tra.","Cần biết em đăng ký ngành/chương trình nào và điểm trúng tuyển PT1 để xác định.  

- Chương trình chất lượng cao: từ 27,00 điểm PT1 được học bổng 100% học phí năm đầu; từ 25,00 đến dưới 27,00 được 50%. [07_scholarships_tuition__t512_o128__c0001]  
- CNTT, Thiết kế Game & Multimedia–CLC, AI & Khoa học dữ liệu có thể nhận 3,7 triệu đồng/tháng theo Nghị định 179 nếu đáp ứng điều kiện. [07_scholarships_tuition__t512_o128__c0001]  
- Ngành đào tạo giáo viên đăng ký chính sách Nghị định 116 thì không đóng học phí. [07_scholarships_tuition__t512_o128__c0001]",0.0,0,0,3,0.0,0.0,0.5,0,,2897,191,,
DHHPQA-TEST-U3-012,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Em có cần thi năng khiếu không?,Vui lòng cho biết ngành và tổ hợp xét tuyển cụ thể.,"Em dự định xét ngành nào? Thi năng khiếu chỉ liên quan các tổ hợp V01 (Kiến trúc), M00–M04 (Giáo dục Mầm non) hoặc T00–T02 (Giáo dục Thể chất). [03_programs_current_2026__t512_o128__c0006]",0.0,0,0,1,0.0,0.0,1.0,0,,2734,76,,
DHHPQA-TEST-U4-001,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"Tổng chỉ tiêu hiện hành vẫn là 4.365, đúng không?",Không. Tổng chỉ tiêu hiện hành tại snapshot là 3.195; 4.365 chỉ là dữ liệu lịch sử tháng 5.,"Không. Tổng chỉ tiêu hiện hành là **3.195**; số **4.365** chỉ là dữ liệu lịch sử từ thông báo tháng 5, không áp dụng cho thông tin hiện hành. [00_source_policy__t512_o128__c0001] [03_programs_current_2026__t512_o128__c0001]",1.0,1,0,2,0.5,0.3333333333333333,0.3333333333333333,1,1,3993,78,,
DHHPQA-TEST-U4-002,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"IELTS 5.5 được quy đổi thành 10 điểm, đúng không?","Không. IELTS 5.5 được quy đổi thành 8,5 điểm.","Không. IELTS 5.5 được quy đổi thành **8,5 điểm**; chỉ IELTS từ 7.0 đến 9.0 mới quy đổi 10,0 điểm. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,0.3333333333333333,1.0,1,1,1317,57,,
DHHPQA-TEST-U4-003,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"PT5 là xét học bạ, đúng không?",Không. PT5 là xét tuyển thẳng theo quy định.,"Không. PT5 là **xét tuyển thẳng theo quy định**; xét học bạ là PT2 (kết quả học tập cả năm lớp 10, 11, 12). [02_methods_restrictions__t512_o128__c0001]",1.0,1,0,1,1.0,0.3333333333333333,0.3333333333333333,1,1,3990,61,,
DHHPQA-TEST-U4-004,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,C6_LOCAL,"Ngôn ngữ Trung Quốc có xét PT4, đúng không?",Không. Ngôn ngữ Trung Quốc không xét PT4.,"Không. Các ngành đào tạo giáo viên, Ngôn ngữ Anh, Ngôn ngữ Trung Quốc và Nhật Bản học không xét PT4. [DHHP-2026-METHODS]",1.0,1,0,1,1.0,0.3333333333333333,,1,1,0,0,,
DHHPQA-TEST-U4-005,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,C6_LOCAL,"Giáo dục Thể chất không xét PT2, đúng không?",Không. Giáo dục Thể chất là ngoại lệ và có xét PT2.,Có. Giáo dục Thể chất là ngoại lệ trong nhóm ngành đào tạo giáo viên và có xét PT2; thí sinh vẫn phải đáp ứng các điều kiện chung của ngành đào tạo giáo viên. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],0.5,0,0,2,0.5,0.3333333333333333,,1,0,0,0,,
DHHPQA-TEST-U4-006,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"Đăng ký quy đổi chứng chỉ còn mở sau ngày 21/6/2026, đúng không?",Không. Hệ thống đã khóa chức năng đăng ký từ ngày 21/6/2026.,Không đúng. Đăng ký quy đổi chứng chỉ đã kết thúc ngày 20/6/2026; hệ thống đã khóa từ 21/6/2026. [06_certificate_status__t512_o128__c0001],1.0,1,0,1,1.0,0.3333333333333333,0.6666666666666666,1,1,1305,53,,
DHHPQA-TEST-U4-007,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"Lệ phí thi năng khiếu là 100.000 đồng mỗi môn, đúng không?",Không. Lệ phí thi năng khiếu là 300.000 đồng mỗi môn.,Không. Lệ phí thi năng khiếu là **300.000 đồng/môn thi/thí sinh**; 100.000 đồng là lệ phí hồ sơ. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,0.0,0.0,0.3333333333333333,1,1,2693,54,,
DHHPQA-TEST-U4-008,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"Học phí cụ thể của mọi ngành đã được công bố trong corpus, đúng không?",Không. Corpus chưa công bố mức học phí cụ thể theo từng ngành.,"Không. Tài liệu tuyển sinh 2026 chưa công bố học phí cụ thể theo từng ngành; chỉ nêu học phí thực hiện theo quy định hiện hành của Nhà trường/Nhà nước. [07_scholarships_tuition__t512_o128__c0001]

Riêng sinh viên ngành đào tạo giáo viên đủ điều kiện hưởng Nghị định 116 thì không phải đóng học phí. [07_scholarships_tuition__t512_o128__c0001]",1.0,1,0,2,0.0,0.0,0.3333333333333333,1,1,2302,106,,
DHHPQA-TEST-U4-009,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"PT1 kết thúc ngày 20/6/2026, đúng không?",Không. PT1 kết thúc lúc 17h00 ngày 14/7/2026.,"Không đúng. PT1 kết thúc lúc 17h00 ngày 14/7/2026; mốc 20/6/2026 áp dụng cho PT3, PT4 và PT5. [04_registration_deadlines_documents__t512_o128__c0001]",1.0,1,0,1,0.0,0.0,1.0,1,1,1375,62,,
DHHPQA-TEST-U4-010,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,C6_LOCAL,"Kết quả Home Edition được chấp nhận, đúng không?",Không. Chứng chỉ thi theo hình thức Home Edition không được xét.,Không. Chứng chỉ thi theo hình thức Home Edition không được xét trong quy định của corpus. [DHHP-2026-CERTIFICATES],1.0,1,0,1,1.0,0.3333333333333333,,1,1,0,0,,
DHHPQA-TEST-U4-011,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,C6_LOCAL,"Tỉ lệ chọi từng ngành đã được công bố, đúng không?",Không. Corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành.,"Nguồn chính thức trong corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành, nên không có căn cứ đưa ra con số. [DHHP-2026-TEMPORAL]",1.0,1,0,1,1.0,0.3333333333333333,,0,,0,0,,
DHHPQA-TEST-U4-012,TEST,U4,MEDIUM,CORRECT_FALSE_PREMISE,GPT_5_6_TERRA_BATCH,"Mỗi chuyên ngành trong nhóm đều có chỉ tiêu hiện hành riêng, đúng không?",Không. Nhiều nhóm chỉ công bố tổng chỉ tiêu và chưa có phân bổ riêng cho từng mã.,"Không. Nhiều chuyên ngành chỉ có chỉ tiêu chung của nhóm/ngành; nguồn hiện hành chưa công bố phân bổ riêng từng chuyên ngành, như Quản trị kinh doanh, Marketing, Kế toán, Kinh tế, CNTT và Du lịch. Không thể suy ra chỉ tiêu riêng từ chỉ tiêu nhóm. [03_programs_current_2026__t512_o128__c0002] [03_programs_current_2026__t512_o128__c0003] [03_programs_current_2026__t512_o128__c0005] [00_source_policy__t512_o128__c0001]",0.5,0,0,4,0.25,0.3333333333333333,0.3333333333333333,1,1,4792,137,,
DHHPQA-TEST-U5-001,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,C6_LOCAL,Đại học Quốc gia Hà Nội tuyển ngành Công nghệ thông tin bao nhiêu chỉ tiêu?,"Corpus chỉ bao gồm tuyển sinh đại học chính quy của Trường Đại học Hải Phòng năm 2026, nên không có căn cứ trả lời về cơ sở khác.","Corpus hiện tại chỉ bao gồm tuyển sinh đại học chính quy của Trường Đại học Hải Phòng năm 2026, nên không có căn cứ trả lời về cơ sở đào tạo khác. [DHHP-2026-SCOPE]",1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U5-002,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,C6_LOCAL,Đại học Thủy lợi năm 2026 có điểm chuẩn bao nhiêu?,Corpus không bao gồm tuyển sinh của Đại học Thủy lợi.,"Corpus hiện tại chỉ bao gồm tuyển sinh đại học chính quy của Trường Đại học Hải Phòng năm 2026, nên không có căn cứ trả lời về cơ sở đào tạo khác. [DHHP-2026-SCOPE]",1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U5-003,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,C6_LOCAL,Điều kiện tuyển sinh tiến sĩ Công nghệ thông tin là gì?,Nội dung này nằm ngoài phạm vi corpus đại học chính quy.,"Nội dung này nằm ngoài phạm vi corpus, vốn chỉ bao gồm tuyển sinh đại học chính quy Trường Đại học Hải Phòng năm 2026. [DHHP-2026-SCOPE]",0.5,0,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U5-004,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,C6_LOCAL,Trường có lịch học tuần đầu cho sinh viên khóa 2026 chưa?,Corpus không bao gồm lịch học hoặc thời khóa biểu.,Corpus hiện tại không bao gồm lịch học hoặc thời khóa biểu. Vui lòng liên hệ Trường để được xác nhận. [DHHP-2026-SCOPE],1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U5-005,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,GPT_5_6_TERRA_BATCH,Ký túc xá có giờ đóng cửa lúc mấy giờ?,Corpus không công bố nội quy giờ đóng cửa ký túc xá.,Nguồn tuyển sinh 2026 chưa công bố giờ đóng cửa ký túc xá. Liên hệ hotline 0398.171.171 hoặc tuyensinh@dhhp.edu.vn để được xác nhận. [08_refusal_temporal_rules__t512_o128__c0001] [01_contacts_scope__t512_o128__c0001],0.0,0,0,2,1.0,1.0,1.0,0,,1425,79,,
DHHPQA-TEST-U5-006,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,C6_LOCAL,Học phí chương trình thạc sĩ là bao nhiêu?,Corpus không bao gồm tuyển sinh hoặc học phí sau đại học.,"Nội dung này nằm ngoài phạm vi corpus, vốn chỉ bao gồm tuyển sinh đại học chính quy Trường Đại học Hải Phòng năm 2026. [DHHP-2026-SCOPE]",0.5,0,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U5-007,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,GPT_5_6_TERRA_BATCH,Điểm chuẩn năm 2025 của Trường là bao nhiêu?,Corpus được khóa cho tuyển sinh năm 2026 và không có dữ liệu điểm chuẩn năm 2025.,"Nguồn chính thức trong dữ liệu hiện có chưa công bố điểm chuẩn tuyển sinh năm 2025 của Trường. Các mức nêu trong tài liệu là ngưỡng đầu vào năm 2026, không phải điểm chuẩn 2025. [03_programs_current_2026__t512_o128__c0001] [05_thresholds_equivalence__t512_o128__c0001]

Bạn có thể liên hệ kênh tuyển sinh chính thức của Trường để tra cứu. [08_refusal_temporal_rules__t512_o128__c0001]",0.5,0,0,3,0.3333333333333333,0.5,0.5,0,,2970,124,,
DHHPQA-TEST-U5-008,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,C6_LOCAL,Lịch thi học kỳ một của sinh viên mới là khi nào?,Corpus không bao gồm lịch thi học kỳ.,Corpus hiện tại không bao gồm lịch học hoặc thời khóa biểu. Vui lòng liên hệ Trường để được xác nhận. [DHHP-2026-SCOPE],1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U5-009,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,C6_LOCAL,Đại học Hàng hải Việt Nam có xét học bạ không?,Corpus không bao gồm tuyển sinh của Đại học Hàng hải Việt Nam.,"Corpus hiện tại chỉ bao gồm tuyển sinh đại học chính quy của Trường Đại học Hải Phòng năm 2026, nên không có căn cứ trả lời về cơ sở đào tạo khác. [DHHP-2026-SCOPE]",1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U5-010,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,C6_LOCAL,Học viện Kỹ thuật quân sự tuyển bao nhiêu sinh viên?,Corpus không bao gồm tuyển sinh của Học viện Kỹ thuật quân sự.,"Corpus hiện tại chỉ bao gồm tuyển sinh đại học chính quy của Trường Đại học Hải Phòng năm 2026, nên không có căn cứ trả lời về cơ sở đào tạo khác. [DHHP-2026-SCOPE]",1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U5-011,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,GPT_5_6_TERRA_BATCH,Điều kiện chuyển ngành sau năm nhất là gì?,Corpus tuyển sinh không bao gồm quy định chuyển ngành sau nhập học.,"Nguồn chính thức hiện có chưa công bố điều kiện chuyển ngành sau năm nhất. Thông tin tuyển sinh 2026 chỉ nêu điều kiện xét tuyển đầu vào, không áp dụng để kết luận điều kiện chuyển ngành. [03_programs_current_2026__t512_o128__c0001]  

Bạn nên liên hệ hotline hoặc email chính thức của Trường để được hướng dẫn theo quy định đào tạo hiện hành. [08_refusal_temporal_rules__t512_o128__c0001]",0.5,0,0,2,0.5,0.5,0.5,0,,4823,110,,
DHHPQA-TEST-U5-012,TEST,U5,MEDIUM,REFUSE_OUT_OF_SCOPE,GPT_5_6_TERRA_BATCH,Mức lương sau tốt nghiệp ngành Công nghệ thông tin là bao nhiêu?,Corpus tuyển sinh không công bố mức lương sau tốt nghiệp.,Trường chưa công bố mức lương sau tốt nghiệp ngành Công nghệ thông tin; không thể đưa ra con số ước đoán. Ngành CNTT gồm Công nghệ thông tin và Trí tuệ nhân tạo & Khoa học dữ liệu. [03_programs_current_2026__t512_o128__c0005],0.5,0,0,1,0.0,0.0,0.5,0,,3142,73,,
DHHPQA-STRESS-S1-001,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Ma xet tuyen cua chuong trinh Kinh te: Logistics va van tai da phuong thuc (CLC) la gi?,Mã xét tuyển là 731010120.,Mã xét tuyển chương trình **Kinh tế: Logistics và vận tải đa phương thức (CLC)** là **731010120**. Mã ngành tương ứng là **7310101**. [03_programs_current_2026__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,4783,62,,DHHPQA-TEST-A2-001
DHHPQA-STRESS-S1-002,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Quan tri kinh doanh: Kinh doanh so va doi moi sang tao (CLC) xet nhung to hop mon nao?,"Các tổ hợp xét tuyển gồm A00, A01, C01, C03, C04, D01.","Ngành **Quản trị kinh doanh: Kinh doanh số và đổi mới sáng tạo (CLC)** (mã 734010120) xét các tổ hợp: **A00, A01, C01, C03, C04, D01**. [03_programs_current_2026__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,5688,76,,DHHPQA-TEST-A2-002
DHHPQA-STRESS-S1-003,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Quan tri kinh doanh: Quan tri kinh doanh quoc te (CLC) su dung nhung phuong thuc xet tuyen nao?,"Các phương thức là PT1, PT2, PT3, PT4, PT5.","Ngành **Quản trị kinh doanh: Quản trị kinh doanh quốc tế (CLC)**, mã 734010121, xét tuyển bằng **PT1, PT2, PT3, PT4 và PT5**. [03_programs_current_2026__t512_o128__c0001]

- PT1: Điểm thi tốt nghiệp THPT 2026.  
- PT2: Học bạ cả năm lớp 10–12.  
- PT3: Kết hợp chứng chỉ ngoại ngữ với điểm thi THPT (PT3.1) hoặc học bạ (PT3.2).  
- PT4: Điểm HSA, TSA hoặc SPT năm 2026.  
- PT5: Xét tuyển thẳng theo quy định. [02_methods_restrictions__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,4092,183,,DHHPQA-TEST-A2-003
DHHPQA-STRESS-S1-004,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Chi tieu hien hanh cua Ke toan: Ke toan doanh nghiep theo dinh huong ACCA (CLC) duoc cong bo nhu the nao?,Chỉ tiêu hiện hành của Kế toán: Kế toán doanh nghiệp theo định hướng ACCA (CLC) là 50.,Mã 734030120 (Kế toán doanh nghiệp theo định hướng ACCA – CLC) được công bố **chỉ tiêu dự kiến 50**. [03_programs_current_2026__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,4233,56,,DHHPQA-TEST-A2-004
DHHPQA-STRESS-S1-005,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,"Nguong dau vao PT1 cua Cong nghe ky thuat dien, dien tu: Cong nghe dien tu, vi mach va ban dan (CLC) la bao nhieu?","Ngưỡng PT1 là 17,50 điểm.","Ngưỡng đầu vào PT1 của ngành này là **17,50 điểm**; không có điều kiện bổ sung được công bố. [03_programs_current_2026__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,3170,50,,DHHPQA-TEST-A2-005
DHHPQA-STRESS-S1-006,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Ma xet tuyen cua chuong trinh Quan tri kinh doanh la gi?,Mã xét tuyển là 734010101.,Mã xét tuyển chương trình **Quản trị kinh doanh** là **734010101**. Mã ngành là **7340101**. [03_programs_current_2026__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,3977,52,,DHHPQA-TEST-A2-006
DHHPQA-STRESS-S1-007,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Quan tri tai chinh ke toan xet nhung to hop mon nao?,"Các tổ hợp xét tuyển gồm A00, A01, C01, C03, C04, D01.","Ngành **Quản trị tài chính kế toán** xét các tổ hợp: **A00, A01, C01, C03, C04, D01**. [03_programs_current_2026__t512_o128__c0002]",1.0,1,0,1,1.0,1.0,1.0,0,,4045,58,,DHHPQA-TEST-A2-007
DHHPQA-STRESS-S1-008,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Marketing so su dung nhung phuong thuc xet tuyen nao?,"Các phương thức là PT1, PT2, PT3, PT4, PT5.","Ngành **Marketing** (mã 734011502) xét tuyển bằng: **PT1, PT2, PT3, PT4, PT5**. [03_programs_current_2026__t512_o128__c0002]

- **PT1:** Điểm thi tốt nghiệp THPT 2026.  
- **PT2:** Học bạ cả năm lớp 10, 11, 12.  
- **PT3:** Kết hợp chứng chỉ ngoại ngữ với điểm thi THPT hoặc học bạ.  
- **PT4:** Điểm HSA, TSA hoặc SPT năm 2026.  
- **PT5:** Xét tuyển thẳng theo quy định. [02_methods_restrictions__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,3975,169,,DHHPQA-TEST-A2-008
DHHPQA-STRESS-S1-009,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Chi tieu hien hanh cua Marketing duoc cong bo nhu the nao?,Nguồn hiện hành chỉ công bố tổng 200 chỉ tiêu cho nhóm chứa Marketing; chưa công bố phân bổ riêng cho mã 734011502.,"Chỉ tiêu hiện hành được công bố theo **tổng nhóm/ngành Marketing là 200**. Chưa có phân bổ chỉ tiêu riêng cho các chương trình **Marketing số (734011501), Marketing (734011502)** và **Truyền thông marketing (734011503)**; không thể suy ra chỉ tiêu từng chương trình. [03_programs_current_2026__t512_o128__c0002]",1.0,1,0,1,1.0,1.0,1.0,0,,3993,92,,DHHPQA-TEST-A2-009
DHHPQA-STRESS-S1-010,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Nguong dau vao PT1 cua Truyen thong marketing la bao nhieu?,"Ngưỡng PT1 là 17,00 điểm.","Ngưỡng đầu vào PT1 của Truyền thông marketing (mã 734011503) là **17,00 điểm**; không công bố điều kiện bổ sung. [03_programs_current_2026__t512_o128__c0002]",1.0,1,0,1,1.0,1.0,1.0,0,,3864,59,,DHHPQA-TEST-A2-010
DHHPQA-STRESS-S1-011,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Ma xet tuyen cua chuong trinh Thuong mai dien tu la gi?,Mã xét tuyển là 734012201.,Mã xét tuyển chương trình Thương mại điện tử là **734012201**. [03_programs_current_2026__t512_o128__c0002],1.0,1,0,1,1.0,1.0,1.0,0,,3937,40,,DHHPQA-TEST-A2-011
DHHPQA-STRESS-S1-012,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Tai chinh doanh nghiep xet nhung to hop mon nao?,"Các tổ hợp xét tuyển gồm A00, A01, C01, C02, D01, D07.","Ngành **Tài chính doanh nghiệp** (mã 734020102) xét các tổ hợp: **A00, A01, C01, C02, D01, D07**. [03_programs_current_2026__t512_o128__c0003]",1.0,1,0,1,1.0,1.0,1.0,0,,4913,64,,DHHPQA-TEST-A2-012
DHHPQA-STRESS-S1-013,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Ke toan doanh nghiep su dung nhung phuong thuc xet tuyen nao?,"Các phương thức là PT1, PT2, PT3, PT4, PT5.","Kế toán doanh nghiệp (mã 734030102) xét tuyển theo: PT1, PT2, PT3, PT4 và PT5. [03_programs_current_2026__t512_o128__c0003]

- PT1: điểm thi tốt nghiệp THPT 2026.  
- PT2: học bạ lớp 10–12.  
- PT3: kết hợp chứng chỉ ngoại ngữ với kết quả theo quy định.  
- PT4: điểm HSA, TSA hoặc SPT năm 2026.  
- PT5: xét tuyển thẳng. [02_methods_restrictions__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,3092,145,,DHHPQA-TEST-A2-013
DHHPQA-STRESS-S1-014,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Chi tieu hien hanh cua Ke toan - Kiem toan duoc cong bo nhu the nao?,Nguồn hiện hành chỉ công bố tổng 150 chỉ tiêu cho nhóm chứa Kế toán - Kiểm toán; chưa công bố phân bổ riêng cho mã 734030103.,Kế toán - Kiểm toán (mã 734030103) hiện chỉ được công bố trong tổng chỉ tiêu nhóm/ngành Kế toán là **150**; chưa có phân bổ chỉ tiêu riêng cho chương trình này. [03_programs_current_2026__t512_o128__c0003],1.0,1,0,1,1.0,1.0,1.0,0,,4000,69,,DHHPQA-TEST-A2-014
DHHPQA-STRESS-S1-015,STRESS,S1,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Nguong dau vao PT1 cua Ngon ngu Anh la bao nhieu?,"Ngưỡng PT1 là 17,50 điểm.","Ngưỡng đầu vào PT1 ngành Ngôn ngữ Anh (mã 722020101) là **17,50 điểm**; đồng thời điểm môn Ngoại ngữ trong tổ hợp phải từ **6,0 điểm**. [03_programs_current_2026__t512_o128__c0003]",1.0,1,0,1,1.0,1.0,1.0,0,,3087,71,,DHHPQA-TEST-A2-015
DHHPQA-STRESS-S2-001,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: PT3.2 kết hợp chứng chỉ ngoại ngữ với loại kết quả nào?,"Xét tuyển kết hợp chứng chỉ ngoại ngữ với điểm trung bình chung kết quả học tập cả năm lớp 10, 11, 12","PT3.2 kết hợp chứng chỉ ngoại ngữ với kết quả học tập cả năm lớp 10, 11 và 12. [02_methods_restrictions__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,3928,48,,DHHPQA-TEST-A1-006
DHHPQA-STRESS-S2-002,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: PT5 trong tuyển sinh năm 2026 là gì?,Xét tuyển thẳng theo quy định của Quy chế tuyển sinh hiện hành,PT5 là **xét tuyển thẳng theo quy định**. Hồ sơ PT5 nhận từ 25/5/2026 đến 20/6/2026. [02_methods_restrictions__t512_o128__c0001] [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,2,0.5,1.0,1.0,0,,3191,72,,DHHPQA-TEST-A1-007
DHHPQA-STRESS-S2-003,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: IELTS 5.0 được quy đổi thành bao nhiêu điểm?,"IELTS 5.0 được quy đổi thành 8,0 điểm.","IELTS 5.0 được quy đổi thành **8,0 điểm**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1234,35,,DHHPQA-TEST-A1-008
DHHPQA-STRESS-S2-004,STRESS,S2,HARD,ANSWER,GPT_5_6_TERRA_BATCH,Cho mình hỏi nhanh: IELTS 5.5 được quy đổi thành bao nhiêu điểm?,"IELTS 5.5 được quy đổi thành 8,5 điểm.","IELTS 5.5 được quy đổi thành **8,5 điểm**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1234,35,,DHHPQA-TEST-A1-009
